top,Yield,ROC,EarningsYield,RS(6m),ROA,ΔROA,AccrualRatio,ΔLTDebt-to-Assets,ΔCurrentRatio,ΔOpMgn,ΔAssetTurnover,roi,annualized,mean,std,sharpe,alpha,alpha_daily,beta,var,var_daily,tvar,tvar_daily
30,-1,1,1,1,0,-1,1,0,0,0,0,67.57,10.88,11.23,15.25,0.78,13.42,0.05,0.97,-24.03,-1.51,-35.34,-2.23
30,-1,1,1,1,0,-1,1,1,-1,1,1,69.5,11.13,11.5,15.5,0.78,14.18,0.06,0.98,-23.78,-1.5,-36.09,-2.27
30,-1,1,1,1,0,0,-1,-1,-1,1,0,56.75,9.41,10.02,15.79,0.67,6.15,0.02,0.99,-25.63,-1.61,-37.5,-2.36
30,-1,1,1,1,0,1,-1,0,0,0,1,69.23,11.09,11.57,16.17,0.75,12.86,0.05,1.02,-26.85,-1.69,-37.95,-2.39
30,-1,1,1,1,0,1,0,-1,1,0,0,59.55,9.79,10.44,16.3,0.68,7.75,0.03,1.0,-26.95,-1.7,-38.14,-2.4
30,-1,1,1,1,1,-1,-1,1,0,0,-1,83.52,12.91,12.89,14.44,0.93,24.85,0.1,0.91,-22.9,-1.44,-32.76,-2.06
30,-1,1,1,1,1,-1,0,0,0,0,-1,75.48,11.9,11.99,14.25,0.88,20.58,0.08,0.9,-23.24,-1.46,-32.52,-2.05
30,-1,1,1,1,1,-1,1,-1,-1,-1,0,59.97,9.85,10.23,14.59,0.74,10.07,0.04,0.93,-23.21,-1.46,-33.4,-2.1
30,-1,1,1,1,1,-1,1,0,0,0,0,69.1,11.08,11.39,15.1,0.79,15.18,0.06,0.95,-24.23,-1.53,-35.09,-2.21
30,-1,1,1,1,1,0,-1,0,-1,1,-1,56.09,9.31,9.78,14.76,0.7,7.5,0.03,0.94,-24.74,-1.56,-34.65,-2.18
30,-1,1,1,1,1,0,-1,1,-1,-1,-1,75.98,11.97,12.06,14.38,0.88,20.18,0.08,0.92,-23.29,-1.47,-33.19,-2.09
30,-1,1,1,1,1,1,-1,-1,0,-1,-1,52.91,8.87,9.41,15.01,0.67,5.31,0.02,0.94,-25.31,-1.59,-34.79,-2.19
30,-1,1,1,1,1,1,0,0,-1,-1,0,77.43,12.15,12.32,15.07,0.86,19.76,0.08,0.95,-23.72,-1.49,-35.19,-2.22
30,-1,1,1,1,1,1,1,1,-1,0,1,57.49,9.51,10.11,15.75,0.68,6.55,0.03,0.99,-24.33,-1.53,-36.11,-2.27
30,0,-1,-1,-1,-1,-1,0,-1,0,-1,0,46.3,7.91,8.8,16.6,0.57,-1.42,-0.01,1.02,-26.97,-1.7,-39.14,-2.47
30,0,-1,-1,-1,-1,0,0,0,1,0,-1,190.65,23.79,22.86,20.12,1.17,68.86,0.27,1.05,-29.26,-1.84,-46.22,-2.91
30,0,-1,-1,-1,-1,0,0,1,-1,-1,1,63.04,10.27,10.91,16.58,0.69,8.9,0.04,1.03,-26.36,-1.66,-38.86,-2.45
30,0,-1,-1,-1,-1,0,1,-1,1,1,-1,96.82,14.5,14.59,16.61,0.91,24.76,0.1,1.09,-27.1,-1.71,-39.33,-2.48
30,0,-1,-1,-1,-1,1,-1,1,-1,-1,1,93.48,14.11,14.35,17.17,0.87,25.39,0.1,1.05,-26.27,-1.66,-39.98,-2.52
30,0,-1,-1,-1,0,-1,-1,1,-1,-1,-1,80.78,12.57,13.07,17.45,0.78,20.7,0.08,1.01,-26.71,-1.68,-39.62,-2.5
30,0,-1,-1,-1,0,0,-1,0,0,1,0,120.1,17.09,17.01,17.97,0.98,36.92,0.15,1.1,-28.18,-1.77,-42.46,-2.67
30,0,-1,-1,-1,0,0,-1,1,-1,-1,1,82.89,12.83,13.17,16.7,0.82,21.74,0.09,1.0,-26.06,-1.64,-38.87,-2.45
30,0,-1,-1,-1,0,0,1,-1,1,0,-1,73.6,11.66,11.99,15.65,0.8,16.28,0.06,0.99,-25.89,-1.63,-36.79,-2.32
30,0,-1,-1,-1,0,1,-1,0,1,1,-1,135.92,18.73,18.12,16.58,1.13,44.48,0.18,1.06,-26.31,-1.66,-39.31,-2.48
30,0,-1,-1,-1,0,1,0,0,-1,1,1,84.2,12.99,13.16,15.77,0.87,20.36,0.08,1.03,-24.45,-1.54,-37.67,-2.37
30,0,-1,-1,-1,0,1,0,0,0,-1,0,198.67,24.46,23.4,20.2,1.19,71.7,0.28,1.05,-27.69,-1.74,-47.14,-2.97
30,0,-1,-1,-1,0,1,1,-1,-1,0,-1,72.62,11.54,11.91,15.84,0.79,14.3,0.06,1.02,-25.36,-1.6,-36.81,-2.32
30,0,-1,-1,-1,0,1,1,-1,0,1,-1,85.05,13.1,13.16,15.18,0.91,22.02,0.09,1.0,-25.01,-1.58,-35.54,-2.24
30,0,-1,-1,-1,0,1,1,0,-1,0,1,175.55,22.47,21.46,18.26,1.21,63.07,0.25,1.02,-25.58,-1.61,-42.21,-2.66
30,0,-1,-1,-1,0,1,1,0,-1,1,0,177.51,22.65,21.5,17.75,1.25,64.59,0.26,1.0,-24.82,-1.56,-40.39,-2.54
30,0,-1,-1,-1,0,1,1,0,1,-1,1,46.39,7.92,8.58,15.15,0.61,-1.33,-0.01,0.99,-25.93,-1.63,-36.33,-2.29
30,0,-1,-1,-1,0,1,1,1,0,0,-1,125.46,17.66,17.24,16.61,1.07,40.82,0.16,1.04,-26.86,-1.69,-38.69,-2.44
30,0,-1,-1,-1,1,0,1,-1,-1,0,-1,73.0,11.59,11.83,15.05,0.83,16.54,0.07,0.97,-23.44,-1.48,-34.57,-2.18
30,0,-1,-1,-1,1,0,1,-1,0,0,-1,52.85,8.86,9.43,15.18,0.66,3.81,0.02,0.98,-24.11,-1.52,-35.39,-2.23
30,0,-1,-1,-1,1,0,1,1,1,0,0,119.87,17.07,16.53,15.22,1.13,40.13,0.16,0.98,-24.82,-1.56,-35.35,-2.23
30,0,-1,-1,-1,1,1,-1,1,0,0,1,96.87,14.51,14.52,16.12,0.94,27.08,0.11,1.04,-26.09,-1.64,-38.52,-2.43
30,0,-1,-1,-1,1,1,0,1,-1,-1,1,78.9,12.34,12.46,14.89,0.88,19.69,0.08,0.97,-23.95,-1.51,-34.66,-2.18
30,0,-1,-1,0,-1,-1,0,1,0,1,0,101.47,15.04,15.11,16.96,0.93,28.31,0.11,1.07,-27.33,-1.72,-39.12,-2.46
30,0,-1,-1,0,-1,-1,1,-1,0,1,1,46.45,7.93,8.8,16.44,0.57,-5.01,-0.02,1.09,-26.93,-1.7,-39.28,-2.47
30,0,-1,-1,0,-1,-1,1,0,-1,1,1,114.49,16.49,16.57,18.27,0.94,37.19,0.15,1.04,-27.83,-1.75,-42.12,-2.65
30,0,-1,-1,0,-1,0,0,1,-1,0,1,66.03,10.67,11.19,16.08,0.73,8.66,0.03,1.06,-27.13,-1.71,-37.64,-2.37
30,0,-1,-1,0,-1,0,1,-1,0,-1,0,63.6,10.35,10.89,16.05,0.72,7.93,0.03,1.05,-24.26,-1.53,-37.98,-2.39
30,0,-1,-1,0,-1,1,0,0,-1,0,-1,194.77,24.14,22.97,19.29,1.22,67.64,0.27,1.09,-29.93,-1.89,-44.37,-2.8
30,0,-1,-1,0,-1,1,0,1,1,0,0,125.58,17.67,17.32,17.02,1.05,38.44,0.15,1.1,-29.08,-1.83,-40.25,-2.54
30,0,-1,-1,0,-1,1,1,-1,1,1,-1,77.58,12.17,12.54,16.36,0.8,14.76,0.06,1.08,-26.5,-1.67,-38.62,-2.43
30,0,-1,-1,0,-1,1,1,1,1,1,0,115.17,16.56,16.28,16.28,1.04,33.97,0.13,1.08,-27.48,-1.73,-38.62,-2.43
30,0,-1,-1,0,0,-1,-1,-1,-1,-1,0,47.9,8.14,8.9,15.9,0.6,-0.55,-0.0,1.01,-25.34,-1.6,-37.4,-2.36
30,0,-1,-1,0,0,-1,-1,-1,0,1,-1,93.93,14.16,14.31,16.67,0.89,24.23,0.1,1.07,-26.14,-1.65,-39.43,-2.48
30,0,-1,-1,0,0,-1,-1,1,-1,-1,1,48.64,8.25,9.0,15.89,0.6,0.17,0.0,1.01,-25.05,-1.58,-37.49,-2.36
30,0,-1,-1,0,0,-1,-1,1,1,-1,1,67.7,10.89,11.43,16.37,0.73,12.13,0.05,1.02,-25.89,-1.63,-38.4,-2.42
30,0,-1,-1,0,0,-1,0,0,0,0,-1,192.83,23.97,22.92,19.69,1.19,70.08,0.28,1.03,-28.52,-1.8,-44.86,-2.83
30,0,-1,-1,0,0,-1,0,1,0,1,0,114.81,16.52,16.28,16.51,1.02,35.45,0.14,1.05,-26.91,-1.69,-38.08,-2.4
30,0,-1,-1,0,0,0,1,0,0,0,-1,159.33,21.0,20.27,18.22,1.15,57.19,0.23,1.02,-26.9,-1.69,-41.95,-2.64
30,0,-1,-1,0,0,0,1,1,0,0,-1,112.56,16.28,15.99,15.97,1.04,34.67,0.14,1.03,-26.29,-1.66,-36.38,-2.29
30,0,-1,-1,0,0,1,0,1,-1,-1,0,106.44,15.6,15.43,16.04,1.0,31.27,0.12,1.05,-25.08,-1.58,-38.2,-2.41
30,0,-1,-1,0,0,1,1,0,-1,-1,-1,181.01,22.95,21.91,18.67,1.21,64.43,0.26,1.05,-27.52,-1.73,-42.87,-2.7
30,0,-1,-1,0,1,-1,-1,0,0,0,0,102.79,15.19,15.1,16.18,0.97,31.97,0.13,1.0,-25.81,-1.63,-37.35,-2.35
30,0,-1,-1,0,1,-1,1,0,-1,-1,1,116.86,16.74,16.57,17.06,1.01,43.38,0.17,0.91,-24.25,-1.53,-38.84,-2.45
30,0,-1,-1,0,1,-1,1,1,0,1,-1,95.81,14.38,14.01,13.4,1.09,31.94,0.13,0.88,-21.31,-1.34,-29.91,-1.88
30,0,-1,-1,0,1,0,-1,-1,0,0,-1,81.75,12.69,12.86,15.5,0.87,19.88,0.08,1.01,-22.88,-1.44,-36.42,-2.29
30,0,-1,-1,0,1,0,1,1,-1,-1,0,64.68,10.49,10.79,14.54,0.78,11.6,0.05,0.96,-23.52,-1.48,-33.84,-2.13
30,0,-1,-1,0,1,1,-1,0,-1,0,-1,94.22,14.2,14.17,15.59,0.95,26.44,0.1,1.01,-24.05,-1.51,-36.62,-2.31
30,0,-1,-1,0,1,1,0,-1,-1,-1,-1,72.64,11.54,11.69,14.38,0.85,17.69,0.07,0.93,-22.32,-1.41,-33.13,-2.09
30,0,-1,-1,0,1,1,0,1,0,-1,1,58.2,9.61,9.97,14.3,0.74,8.45,0.03,0.94,-24.02,-1.51,-33.96,-2.14
30,0,-1,-1,0,1,1,0,1,0,0,0,94.02,14.17,13.98,14.48,1.01,28.75,0.11,0.94,-22.24,-1.4,-33.79,-2.13
30,0,-1,-1,1,-1,-1,0,1,0,0,0,92.13,13.95,14.08,16.37,0.9,23.94,0.09,1.05,-27.04,-1.7,-37.85,-2.38
30,0,-1,-1,1,-1,-1,1,0,0,-1,-1,166.6,21.67,20.98,19.15,1.13,59.81,0.24,1.04,-27.1,-1.71,-43.93,-2.77
30,0,-1,-1,1,-1,-1,1,1,1,0,-1,89.09,13.59,13.78,16.44,0.87,22.32,0.09,1.06,-26.82,-1.69,-37.42,-2.36
30,0,-1,-1,1,-1,0,-1,1,-1,0,1,76.7,12.06,12.47,16.49,0.79,14.73,0.06,1.07,-26.35,-1.66,-38.19,-2.41
30,0,-1,-1,1,-1,1,-1,-1,0,1,0,82.28,12.76,13.1,16.67,0.82,17.25,0.07,1.09,-26.54,-1.67,-39.37,-2.48
30,0,-1,-1,1,-1,1,-1,1,1,1,1,94.17,14.19,14.27,16.3,0.91,24.59,0.1,1.06,-26.09,-1.64,-38.35,-2.42
30,0,-1,-1,1,-1,1,1,0,-1,-1,-1,162.23,21.27,20.43,17.94,1.17,58.41,0.23,1.01,-25.44,-1.6,-40.97,-2.58
30,0,-1,-1,1,0,-1,-1,-1,-1,1,1,50.43,8.51,9.14,15.33,0.64,1.51,0.01,0.99,-24.1,-1.52,-36.27,-2.28
30,0,-1,-1,1,0,-1,-1,1,0,-1,0,80.2,12.5,12.74,15.85,0.84,20.11,0.08,0.99,-25.5,-1.61,-36.68,-2.31
30,0,-1,-1,1,0,-1,1,-1,-1,0,-1,56.66,9.39,9.92,15.25,0.69,5.85,0.02,0.99,-24.13,-1.52,-35.24,-2.22
30,0,-1,-1,1,0,0,-1,0,1,-1,-1,99.55,14.82,14.86,16.63,0.93,29.84,0.12,1.01,-26.35,-1.66,-38.29,-2.41
30,0,-1,-1,1,0,0,0,0,-1,1,-1,57.85,9.56,10.17,15.89,0.68,4.75,0.02,1.04,-23.87,-1.5,-36.44,-2.3
30,0,-1,-1,1,1,-1,-1,-1,-1,1,-1,67.43,10.86,11.19,15.05,0.78,12.5,0.05,0.98,-22.28,-1.4,-35.21,-2.22
30,0,-1,-1,1,1,-1,-1,0,0,0,0,56.65,9.39,9.85,14.82,0.71,7.68,0.03,0.94,-24.02,-1.51,-34.94,-2.2
30,0,-1,-1,1,1,-1,-1,0,1,0,-1,87.03,13.34,13.4,15.43,0.91,24.63,0.1,0.97,-25.14,-1.58,-35.45,-2.23
30,0,-1,-1,1,1,-1,0,-1,1,0,0,61.98,10.13,10.51,14.81,0.75,11.01,0.04,0.94,-24.06,-1.52,-35.05,-2.21
30,0,-1,-1,1,1,-1,0,-1,1,0,1,49.47,8.37,8.96,14.94,0.64,3.02,0.01,0.94,-24.44,-1.54,-35.52,-2.24
30,0,-1,-1,1,1,-1,1,-1,1,-1,-1,50.89,8.58,9.12,14.83,0.66,3.18,0.01,0.96,-24.03,-1.51,-33.85,-2.13
30,0,-1,-1,1,1,0,-1,0,0,-1,1,34.03,6.03,6.82,14.84,0.5,-7.39,-0.03,0.93,-25.02,-1.58,-35.09,-2.21
30,0,-1,-1,1,1,0,-1,1,1,0,0,117.24,16.79,16.32,15.38,1.1,39.26,0.16,0.97,-24.96,-1.57,-35.52,-2.24
30,0,-1,-1,1,1,0,0,0,-1,1,0,67.39,10.85,11.27,15.63,0.76,12.7,0.05,0.99,-24.02,-1.51,-36.15,-2.28
30,0,-1,-1,1,1,0,0,0,1,-1,0,59.97,9.85,10.26,14.75,0.74,10.37,0.04,0.93,-24.38,-1.54,-34.75,-2.19
30,0,-1,-1,1,1,1,-1,0,1,-1,0,80.19,12.5,12.66,15.33,0.87,21.08,0.08,0.96,-24.96,-1.57,-35.99,-2.27
30,0,-1,-1,1,1,1,-1,1,1,0,1,82.66,12.8,12.93,15.33,0.88,22.49,0.09,0.96,-24.35,-1.53,-35.78,-2.25
30,0,-1,-1,1,1,1,0,-1,1,1,0,69.86,11.18,11.54,15.53,0.78,14.25,0.06,0.99,-24.78,-1.56,-35.68,-2.25
30,0,-1,-1,1,1,1,1,-1,0,1,0,74.27,11.75,11.98,15.08,0.83,17.55,0.07,0.96,-23.44,-1.48,-34.34,-2.16
30,0,-1,0,-1,-1,-1,-1,-1,0,1,1,57.32,9.49,10.13,16.06,0.67,5.44,0.02,1.02,-24.97,-1.57,-37.6,-2.37
30,0,-1,0,-1,-1,-1,1,-1,-1,-1,1,30.76,5.51,6.45,15.57,0.45,-12.71,-0.05,1.0,-23.84,-1.5,-36.76,-2.32
30,0,-1,0,-1,-1,0,0,1,0,-1,-1,91.29,13.85,14.29,18.1,0.82,24.84,0.1,1.06,-27.63,-1.74,-41.78,-2.63
30,0,-1,0,-1,-1,0,1,-1,-1,-1,-1,63.26,10.3,10.78,15.62,0.73,9.93,0.04,0.99,-24.13,-1.52,-36.42,-2.29
30,0,-1,0,-1,-1,1,-1,-1,1,-1,0,73.09,11.6,12.14,16.98,0.75,15.03,0.06,1.03,-26.96,-1.7,-39.87,-2.51
30,0,-1,0,-1,-1,1,-1,0,0,-1,1,73.99,11.71,12.28,17.2,0.75,15.65,0.06,1.04,-25.95,-1.63,-40.23,-2.53
30,0,-1,0,-1,0,-1,1,1,0,1,1,84.03,12.97,12.99,14.76,0.92,22.46,0.09,0.97,-25.15,-1.58,-34.17,-2.15
30,0,-1,0,-1,0,0,-1,-1,0,0,1,57.62,9.53,9.98,14.85,0.71,8.3,0.03,0.94,-22.89,-1.44,-35.3,-2.22
30,0,-1,0,-1,0,0,0,0,1,-1,1,66.47,10.73,11.19,15.81,0.75,12.15,0.05,0.99,-25.38,-1.6,-37.15,-2.34
30,0,-1,0,-1,0,0,0,1,0,0,1,88.84,13.56,13.79,16.64,0.86,22.99,0.09,1.04,-26.97,-1.7,-38.82,-2.45
30,0,-1,0,-1,0,0,1,0,1,1,1,107.59,15.73,15.43,15.35,1.04,32.98,0.13,1.01,-25.34,-1.6,-35.96,-2.27
30,0,-1,0,-1,0,0,1,1,-1,-1,0,74.52,11.78,12.12,15.84,0.8,16.47,0.07,1.0,-26.1,-1.64,-36.96,-2.33
30,0,-1,0,-1,1,-1,0,-1,1,0,1,40.18,6.99,7.59,14.13,0.58,-2.0,-0.01,0.9,-22.83,-1.44,-33.27,-2.1
30,0,-1,0,-1,1,-1,0,1,0,0,0,100.14,14.89,14.81,15.98,0.96,32.5,0.13,0.95,-25.05,-1.58,-36.76,-2.32
30,0,-1,0,-1,1,-1,1,0,1,0,-1,195.94,24.23,22.75,17.68,1.32,74.16,0.29,0.93,-23.87,-1.5,-39.93,-2.52
30,0,-1,0,-1,1,0,-1,-1,-1,1,1,79.45,12.41,12.45,14.45,0.9,21.13,0.08,0.94,-21.89,-1.38,-34.12,-2.15
30,0,-1,0,-1,1,0,-1,0,0,-1,-1,95.58,14.36,14.6,17.38,0.87,29.52,0.12,0.99,-25.55,-1.61,-40.35,-2.54
30,0,-1,0,-1,1,0,-1,1,-1,-1,-1,108.08,15.78,15.76,17.12,0.96,35.28,0.14,1.0,-26.0,-1.64,-38.83,-2.45
30,0,-1,0,-1,1,0,-1,1,-1,-1,0,84.42,13.02,13.32,16.62,0.84,23.85,0.09,0.97,-25.45,-1.6,-38.7,-2.44
30,0,-1,0,-1,1,0,0,1,0,1,1,101.53,15.05,14.75,14.66,1.05,32.65,0.13,0.94,-24.33,-1.53,-34.05,-2.14
30,0,-1,0,-1,1,0,1,0,0,0,0,142.27,19.36,18.72,16.99,1.14,55.52,0.22,0.89,-22.87,-1.44,-37.67,-2.37
30,0,-1,0,-1,1,1,0,0,1,1,0,101.19,15.01,14.66,14.26,1.07,33.77,0.13,0.91,-22.89,-1.44,-33.58,-2.12
30,0,-1,0,-1,1,1,0,1,-1,-1,-1,87.57,13.41,13.63,16.49,0.86,25.23,0.1,0.98,-23.95,-1.51,-37.76,-2.38
30,0,-1,0,0,-1,-1,-1,-1,-1,-1,1,31.17,5.58,6.51,15.59,0.46,-13.01,-0.05,1.02,-24.52,-1.54,-36.58,-2.3
30,0,-1,0,0,-1,-1,-1,0,1,-1,1,55.26,9.2,9.93,16.43,0.64,4.43,0.02,1.02,-26.27,-1.65,-38.34,-2.42
30,0,-1,0,0,-1,-1,-1,1,0,1,-1,120.73,17.16,16.99,17.57,1.0,38.49,0.15,1.06,-27.86,-1.76,-40.2,-2.53
30,0,-1,0,0,-1,-1,0,0,0,-1,1,109.32,15.92,16.09,18.23,0.92,38.01,0.15,0.97,-27.1,-1.71,-41.88,-2.64
30,0,-1,0,0,-1,-1,1,-1,-1,1,0,64.11,10.41,10.82,15.2,0.75,9.41,0.04,1.01,-24.12,-1.52,-35.66,-2.25
30,0,-1,0,0,-1,-1,1,-1,0,0,0,58.58,9.66,10.25,15.81,0.69,5.58,0.02,1.03,-25.21,-1.59,-36.97,-2.33
30,0,-1,0,0,-1,-1,1,0,1,1,1,68.75,11.03,11.39,15.35,0.78,12.34,0.05,1.01,-26.03,-1.64,-36.21,-2.28
30,0,-1,0,0,-1,-1,1,1,-1,0,-1,93.98,14.17,14.25,16.27,0.91,26.49,0.11,1.02,-25.18,-1.59,-37.25,-2.35
30,0,-1,0,0,-1,-1,1,1,-1,0,1,49.16,8.33,8.93,15.04,0.63,0.13,0.0,1.0,-24.63,-1.55,-35.51,-2.24
30,0,-1,0,0,-1,-1,1,1,-1,1,-1,81.14,12.62,12.77,15.35,0.87,19.16,0.08,1.01,-25.27,-1.59,-35.78,-2.25
30,0,-1,0,0,-1,0,0,-1,1,0,0,56.24,9.34,9.88,15.3,0.68,4.78,0.02,1.01,-25.28,-1.59,-35.55,-2.24
30,0,-1,0,0,-1,0,1,-1,-1,1,0,55.33,9.21,9.8,15.54,0.67,3.0,0.01,1.03,-25.05,-1.58,-36.98,-2.33
30,0,-1,0,0,-1,1,-1,0,0,1,0,90.31,13.73,13.92,16.53,0.88,22.01,0.09,1.08,-25.65,-1.62,-39.97,-2.52
30,0,-1,0,0,-1,1,1,-1,1,1,1,92.71,14.02,14.07,15.91,0.92,24.29,0.1,1.05,-25.32,-1.6,-37.31,-2.35
30,0,-1,0,0,0,-1,-1,0,0,1,0,104.13,15.34,15.23,16.17,0.98,31.5,0.13,1.02,-25.57,-1.61,-37.83,-2.38
30,0,-1,0,0,0,-1,-1,1,0,1,-1,114.66,16.51,16.38,17.18,0.99,36.99,0.15,1.03,-26.74,-1.68,-39.3,-2.48
30,0,-1,0,0,0,-1,0,-1,-1,1,1,62.84,10.24,10.58,14.63,0.76,10.62,0.04,0.96,-24.0,-1.51,-33.95,-2.14
30,0,-1,0,0,0,-1,0,-1,1,-1,-1,83.0,12.85,13.15,16.48,0.83,22.75,0.09,0.98,-26.74,-1.68,-37.52,-2.36
30,0,-1,0,0,0,-1,1,-1,0,1,-1,64.69,10.49,10.75,14.29,0.79,12.43,0.05,0.94,-23.18,-1.46,-32.93,-2.07
30,0,-1,0,0,0,0,-1,-1,0,-1,0,41.1,7.13,7.8,14.73,0.57,-3.2,-0.01,0.95,-22.92,-1.44,-34.49,-2.17
30,0,-1,0,0,0,0,0,-1,-1,0,-1,66.0,10.67,10.99,14.81,0.78,12.05,0.05,0.97,-22.87,-1.44,-34.35,-2.16
30,0,-1,0,0,0,0,0,-1,0,-1,1,23.03,4.23,5.08,14.39,0.39,-16.3,-0.06,0.93,-23.24,-1.46,-34.27,-2.16
30,0,-1,0,0,0,0,0,1,-1,0,1,52.06,8.74,9.29,14.89,0.66,3.28,0.01,0.97,-23.76,-1.5,-34.49,-2.17
30,0,-1,0,0,0,1,1,-1,-1,0,0,87.96,13.45,13.44,15.01,0.94,24.02,0.1,0.98,-22.97,-1.45,-35.07,-2.21
30,0,-1,0,0,1,-1,1,1,-1,0,-1,57.37,9.49,9.81,13.91,0.75,8.64,0.03,0.92,-22.18,-1.4,-31.65,-1.99
30,0,-1,0,0,1,-1,1,1,-1,1,0,69.07,11.07,11.2,13.84,0.85,16.99,0.07,0.89,-22.15,-1.4,-31.15,-1.96
30,0,-1,0,0,1,0,0,1,-1,0,0,78.94,12.34,12.33,13.97,0.93,22.17,0.09,0.9,-21.99,-1.39,-31.82,-2.0
30,0,-1,0,0,1,0,0,1,0,0,1,60.56,9.93,10.24,14.16,0.77,11.63,0.05,0.9,-22.3,-1.4,-32.52,-2.05
30,0,-1,0,0,1,1,-1,0,-1,-1,-1,85.12,13.11,13.15,15.06,0.91,23.01,0.09,0.97,-23.23,-1.46,-35.23,-2.22
30,0,-1,0,0,1,1,1,1,-1,0,0,86.87,13.32,13.22,14.27,0.97,25.66,0.1,0.93,-22.22,-1.4,-31.93,-2.01
30,0,-1,0,0,1,1,1,1,1,1,0,90.44,13.75,13.58,14.19,1.0,27.63,0.11,0.92,-22.44,-1.41,-32.35,-2.04
30,0,-1,0,1,-1,-1,-1,-1,1,-1,-1,59.97,9.85,10.57,16.74,0.67,7.58,0.03,1.02,-26.54,-1.67,-38.67,-2.44
30,0,-1,0,1,-1,-1,0,0,0,1,0,59.41,9.77,10.44,16.37,0.67,5.56,0.02,1.05,-25.73,-1.62,-38.23,-2.41
30,0,-1,0,1,-1,-1,0,1,1,0,1,58.48,9.65,10.14,15.23,0.71,7.7,0.03,0.97,-24.86,-1.57,-35.52,-2.24
30,0,-1,0,1,-1,-1,0,1,1,1,1,98.93,14.75,14.66,15.79,0.97,29.03,0.12,1.01,-25.61,-1.61,-36.53,-2.3
30,0,-1,0,1,-1,-1,1,-1,1,0,-1,55.15,9.18,9.71,15.14,0.68,5.06,0.02,0.98,-24.9,-1.57,-34.66,-2.18
30,0,-1,0,1,-1,-1,1,0,0,0,1,123.55,17.46,17.35,18.13,0.99,43.22,0.17,1.0,-25.93,-1.63,-41.8,-2.63
30,0,-1,0,1,-1,1,-1,-1,0,-1,0,57.38,9.49,10.18,16.31,0.66,4.94,0.02,1.03,-26.45,-1.67,-39.06,-2.46
30,0,-1,0,1,-1,1,-1,-1,0,1,1,77.4,12.15,12.54,16.47,0.8,15.75,0.06,1.06,-26.26,-1.65,-39.08,-2.46
30,0,-1,0,1,-1,1,0,1,0,1,-1,94.42,14.22,14.33,16.45,0.91,24.57,0.1,1.07,-25.99,-1.64,-37.72,-2.38
30,0,-1,0,1,0,-1,1,-1,0,-1,0,51.8,8.71,9.22,14.65,0.67,3.79,0.02,0.95,-23.67,-1.49,-34.0,-2.14
30,0,-1,0,1,0,-1,1,1,0,1,1,82.93,12.84,12.95,15.27,0.89,22.04,0.09,0.97,-24.39,-1.54,-34.52,-2.17
30,0,-1,0,1,0,0,-1,0,0,-1,-1,91.05,13.82,13.97,16.37,0.89,24.49,0.1,1.03,-26.23,-1.65,-38.47,-2.42
30,0,-1,0,1,0,0,-1,0,0,0,-1,83.92,12.96,13.17,15.99,0.86,20.4,0.08,1.03,-25.67,-1.62,-36.94,-2.33
30,0,-1,0,1,0,0,-1,0,0,0,1,70.03,11.2,11.63,15.96,0.77,14.46,0.06,0.99,-27.83,-1.75,-37.38,-2.35
30,0,-1,0,1,0,0,-1,1,0,1,1,81.42,12.65,12.97,16.41,0.83,18.88,0.07,1.04,-25.71,-1.62,-38.25,-2.41
30,0,-1,0,1,0,0,0,1,-1,0,1,56.65,9.39,9.95,15.41,0.68,6.12,0.02,0.98,-24.75,-1.56,-36.13,-2.28
30,0,-1,0,1,0,1,-1,-1,1,1,0,65.86,10.65,11.28,16.76,0.71,9.51,0.04,1.06,-27.9,-1.76,-39.36,-2.48
30,0,-1,0,1,0,1,-1,0,1,0,-1,98.61,14.71,14.74,16.47,0.93,27.71,0.11,1.05,-27.13,-1.71,-38.15,-2.4
30,0,-1,0,1,0,1,0,-1,1,1,0,83.93,12.96,13.18,16.07,0.86,20.89,0.08,1.02,-26.35,-1.66,-37.2,-2.34
30,0,-1,0,1,0,1,0,1,0,1,-1,100.05,14.88,14.75,15.64,0.98,29.53,0.12,1.01,-24.33,-1.53,-35.94,-2.26
30,0,-1,0,1,0,1,1,0,-1,0,0,81.43,12.65,12.85,15.63,0.86,19.96,0.08,1.01,-24.61,-1.55,-36.08,-2.27
30,0,-1,0,1,0,1,1,1,-1,-1,0,73.83,11.69,11.85,14.57,0.85,17.73,0.07,0.95,-22.74,-1.43,-33.28,-2.1
30,0,-1,0,1,1,-1,-1,1,-1,0,-1,70.32,11.24,11.44,14.48,0.83,16.62,0.07,0.92,-23.16,-1.46,-33.36,-2.1
30,0,-1,0,1,1,-1,0,-1,-1,0,1,65.82,10.64,10.89,14.31,0.8,15.3,0.06,0.89,-23.81,-1.5,-33.38,-2.1
30,0,-1,0,1,1,0,-1,-1,0,1,-1,63.21,10.29,10.71,15.19,0.74,11.28,0.04,0.96,-23.99,-1.51,-35.34,-2.23
30,0,-1,0,1,1,0,-1,0,0,0,0,87.0,13.34,13.53,16.23,0.87,24.4,0.1,0.99,-26.9,-1.69,-37.96,-2.39
30,0,-1,0,1,1,0,0,-1,-1,0,0,64.36,10.45,10.75,14.51,0.78,13.71,0.05,0.91,-23.48,-1.48,-33.25,-2.09
