top,Yield,ROC,EarningsYield,RS(6m),ROA,ΔROA,AccrualRatio,ΔLTDebt-to-Assets,ΔCurrentRatio,ΔOpMgn,ΔAssetTurnover,roi,annualized,mean,std,sharpe,alpha,alpha_daily,beta,var,var_daily,tvar,tvar_daily
30,1,1,1,-1,0,1,1,1,0,-1,1,45.58,7.8,8.34,14.03,0.64,0.16,0.0,0.93,-21.9,-1.38,-32.57,-2.05
30,1,1,1,-1,1,-1,1,-1,0,1,1,53.02,8.88,9.37,14.21,0.7,5.61,0.02,0.93,-23.75,-1.5,-33.33,-2.1
30,1,1,1,-1,1,-1,1,1,1,0,1,70.95,11.32,11.45,14.0,0.86,16.89,0.07,0.92,-22.09,-1.39,-31.94,-2.01
30,1,1,1,-1,1,0,-1,0,1,1,0,40.32,7.01,7.62,14.17,0.58,-2.67,-0.01,0.92,-23.21,-1.46,-34.13,-2.15
30,1,1,1,-1,1,0,0,1,0,0,0,46.32,7.91,8.34,13.56,0.66,2.92,0.01,0.89,-22.58,-1.42,-32.02,-2.02
30,1,1,1,-1,1,1,1,1,1,1,1,57.5,9.51,9.87,14.03,0.75,8.99,0.04,0.91,-22.9,-1.44,-32.8,-2.07
30,1,1,1,0,-1,-1,-1,0,0,1,-1,47.07,8.02,8.6,14.65,0.63,0.16,0.0,0.97,-24.04,-1.51,-33.7,-2.12
30,1,1,1,0,-1,-1,1,0,1,-1,1,47.07,8.02,8.6,14.38,0.64,0.16,0.0,0.97,-22.98,-1.45,-32.88,-2.07
30,1,1,1,0,-1,0,-1,1,-1,-1,1,26.18,4.76,5.52,14.07,0.44,-13.88,-0.06,0.94,-23.26,-1.47,-32.72,-2.06
30,1,1,1,0,-1,1,-1,0,1,0,0,69.42,11.12,11.3,14.41,0.83,14.43,0.06,0.95,-22.72,-1.43,-33.92,-2.14
30,1,1,1,0,-1,1,-1,0,1,0,1,60.47,9.92,10.27,14.78,0.74,8.62,0.03,0.97,-24.7,-1.56,-35.18,-2.22
30,1,1,1,0,-1,1,0,-1,1,-1,0,53.02,8.88,9.37,14.61,0.68,3.69,0.01,0.97,-23.73,-1.49,-33.92,-2.14
30,1,1,1,0,-1,1,0,0,-1,-1,-1,33.63,5.97,6.6,13.85,0.52,-8.13,-0.03,0.93,-22.18,-1.4,-31.94,-2.01
30,1,1,1,0,-1,1,0,0,-1,1,-1,67.9,10.92,11.07,13.96,0.84,14.43,0.06,0.93,-22.69,-1.43,-32.8,-2.07
30,1,1,1,0,-1,1,1,1,0,1,0,71.64,11.41,11.53,14.0,0.87,16.89,0.07,0.93,-22.18,-1.4,-32.25,-2.03
30,1,1,1,0,0,-1,-1,-1,-1,1,1,42.56,7.35,7.89,14.21,0.6,-1.86,-0.01,0.93,-23.15,-1.46,-33.18,-2.09
30,1,1,1,0,0,-1,0,-1,-1,0,-1,30.63,5.49,6.21,14.1,0.49,-10.31,-0.04,0.93,-22.66,-1.43,-32.64,-2.06
30,1,1,1,0,0,-1,0,0,-1,1,0,50.02,8.45,8.86,13.48,0.7,4.85,0.02,0.9,-21.87,-1.38,-31.45,-1.98
30,1,1,1,0,0,-1,1,0,-1,0,-1,45.58,7.8,8.25,13.74,0.65,1.74,0.01,0.9,-22.52,-1.42,-31.77,-2.0
30,1,1,1,0,0,0,1,-1,0,0,-1,48.5,8.23,8.69,13.92,0.67,2.92,0.01,0.91,-22.95,-1.45,-32.57,-2.05
30,1,1,1,0,0,1,-1,0,1,0,1,64.22,10.43,10.75,14.71,0.78,11.56,0.05,0.96,-23.1,-1.46,-34.56,-2.18
30,1,1,1,0,0,1,0,1,1,0,1,64.97,10.53,10.83,14.14,0.81,13.0,0.05,0.93,-22.46,-1.41,-33.03,-2.08
30,1,1,1,0,1,-1,0,1,0,-1,1,53.02,8.88,9.28,13.67,0.72,7.13,0.03,0.89,-22.52,-1.42,-31.53,-1.99
30,1,1,1,0,1,0,1,1,-1,0,-1,58.22,9.61,9.95,13.96,0.76,10.1,0.04,0.91,-21.65,-1.36,-32.02,-2.02
30,1,1,1,0,1,1,-1,-1,-1,0,0,57.5,9.51,9.95,14.31,0.74,8.62,0.03,0.93,-22.9,-1.44,-33.7,-2.12
30,1,1,1,1,-1,-1,-1,-1,-1,0,1,39.6,6.9,7.53,14.55,0.56,-3.5,-0.01,0.93,-23.99,-1.51,-32.72,-2.06
30,1,1,1,1,-1,-1,0,0,-1,0,-1,28.42,5.13,5.92,13.96,0.47,-11.19,-0.04,0.91,-22.66,-1.43,-31.61,-1.99
30,1,1,1,1,-1,-1,1,0,-1,0,1,47.82,8.13,8.6,14.31,0.65,1.74,0.01,0.93,-22.28,-1.4,-32.49,-2.05
30,1,1,1,1,-1,0,0,0,1,0,-1,55.99,9.3,9.78,15.19,0.69,6.37,0.03,0.97,-24.75,-1.56,-34.56,-2.18
30,1,1,1,1,-1,0,1,-1,1,-1,-1,51.55,8.67,9.12,14.41,0.68,4.47,0.02,0.93,-23.83,-1.5,-32.88,-2.07
30,1,1,1,1,-1,0,1,-1,1,0,1,67.9,10.92,11.22,15.16,0.78,12.64,0.05,0.99,-23.83,-1.5,-34.56,-2.18
30,1,1,1,1,-1,1,-1,-1,0,0,0,53.02,8.88,9.45,15.56,0.65,3.69,0.01,0.98,-25.62,-1.61,-35.59,-2.24
30,1,1,1,1,-1,1,0,0,1,1,0,82.13,12.74,12.87,14.97,0.9,21.68,0.09,0.97,-23.51,-1.48,-34.7,-2.19
30,1,1,1,1,-1,1,1,0,0,1,0,72.41,11.51,11.76,14.91,0.83,16.19,0.06,0.97,-23.83,-1.5,-34.35,-2.16
30,1,1,1,1,0,-1,0,-1,0,-1,1,50.02,8.45,8.95,14.55,0.66,3.31,0.01,0.94,-22.84,-1.44,-33.1,-2.09
30,1,1,1,1,0,-1,1,1,1,0,1,73.89,11.7,11.84,14.45,0.86,18.28,0.07,0.93,-23.78,-1.5,-32.88,-2.07
30,1,1,1,1,0,0,-1,0,-1,1,1,60.47,9.92,10.43,15.53,0.71,8.62,0.03,0.99,-24.7,-1.56,-36.12,-2.28
30,1,1,1,1,0,0,0,-1,1,-1,1,70.18,11.22,11.53,15.04,0.81,15.49,0.06,0.96,-24.55,-1.55,-34.56,-2.18
30,1,1,1,1,0,1,-1,-1,0,-1,-1,51.55,8.67,9.2,15.07,0.66,3.31,0.01,0.97,-25.27,-1.59,-34.77,-2.19
30,1,1,1,1,0,1,0,1,0,0,1,67.9,10.92,11.3,15.16,0.78,13.0,0.05,0.98,-23.78,-1.5,-34.98,-2.2
30,1,1,1,1,0,1,1,1,0,-1,0,75.45,11.9,12.06,14.55,0.87,18.97,0.08,0.95,-22.87,-1.44,-32.8,-2.07
30,1,1,1,1,1,-1,0,1,-1,0,0,50.02,8.45,8.86,14.0,0.68,4.47,0.02,0.9,-22.69,-1.43,-32.02,-2.02
30,1,1,1,1,1,-1,0,1,1,1,0,89.69,13.66,13.45,14.21,0.99,28.26,0.11,0.9,-22.28,-1.4,-32.57,-2.05
30,1,1,1,1,1,-1,1,-1,0,0,-1,64.22,10.43,10.67,14.14,0.8,13.36,0.05,0.91,-23.73,-1.49,-32.25,-2.03
30,1,1,1,1,1,-1,1,-1,1,0,0,69.42,11.12,11.38,15.04,0.8,14.43,0.06,0.96,-25.27,-1.59,-34.91,-2.2
30,1,1,1,1,1,0,-1,-1,1,1,0,65.72,10.63,10.99,15.1,0.77,13.36,0.05,0.95,-24.8,-1.56,-35.45,-2.23
30,1,1,1,1,1,0,-1,0,0,0,-1,61.2,10.02,10.35,14.55,0.75,11.2,0.04,0.93,-24.7,-1.56,-33.84,-2.13
30,1,1,1,1,1,0,0,1,1,-1,1,63.48,10.33,10.67,14.65,0.77,11.92,0.05,0.94,-23.65,-1.49,-33.48,-2.11
30,1,1,1,1,1,0,1,0,1,-1,-1,75.45,11.9,11.99,14.41,0.87,19.65,0.08,0.92,-23.48,-1.48,-32.49,-2.05
30,1,1,1,1,1,1,-1,-1,-1,-1,-1,53.72,8.98,9.45,14.68,0.69,4.85,0.02,0.96,-24.4,-1.54,-34.42,-2.17
30,1,1,1,1,1,1,-1,1,-1,-1,1,39.6,6.9,7.62,14.84,0.56,-4.32,-0.02,0.96,-23.59,-1.49,-34.28,-2.16
30,1,1,1,1,1,1,1,1,0,-1,0,66.47,10.73,10.99,14.24,0.81,14.79,0.06,0.91,-22.0,-1.39,-31.86,-2.01
30,0,0,0,0,0,0,0,0,0,0,0,50.78,8.56,9.54,17.46,0.58,0.16,0.0,1.06,-26.86,-1.69,-41.04,-2.59
30,0,0,0,0,0,0,0,0,0,0,0,208.86,25.3,24.08,20.49,1.21,73.42,0.29,1.09,-30.57,-1.93,-47.32,-2.98
30,0,0,0,0,0,0,0,0,0,0,0,185.91,23.38,22.58,20.4,1.14,65.34,0.26,1.1,-29.62,-1.87,-47.27,-2.98
30,0,0,0,0,0,0,0,0,0,0,0,95.77,14.38,14.91,18.66,0.83,24.68,0.1,1.12,-29.3,-1.85,-42.95,-2.71
30,0,0,0,0,0,0,0,0,0,0,0,80.68,12.56,13.09,17.36,0.79,16.19,0.06,1.11,-27.52,-1.73,-41.15,-2.59
30,0,0,0,0,0,0,0,0,0,0,0,176.76,22.58,21.84,20.02,1.12,63.43,0.25,1.06,-29.71,-1.87,-46.5,-2.93
30,0,0,0,0,0,0,0,0,0,0,0,220.24,26.21,24.85,20.72,1.23,77.42,0.31,1.09,-30.61,-1.93,-47.9,-3.02
30,0,0,0,0,0,0,0,0,0,0,0,181.76,23.02,22.3,20.36,1.12,62.89,0.25,1.12,-29.97,-1.89,-47.37,-2.98
30,0,0,0,0,0,0,0,0,0,0,0,112.49,16.27,16.23,17.72,0.95,34.57,0.14,1.06,-27.78,-1.75,-41.09,-2.59
30,0,0,0,0,0,0,0,0,0,0,0,119.43,17.02,17.07,18.54,0.96,35.5,0.14,1.13,-29.17,-1.84,-43.05,-2.71
30,0,0,0,0,0,0,0,0,0,0,0,76.16,11.99,12.65,18.07,0.74,13.0,0.05,1.13,-28.76,-1.81,-42.79,-2.7
30,0,0,0,0,0,0,0,0,0,0,0,180.05,22.87,22.18,20.52,1.11,63.71,0.25,1.09,-29.67,-1.87,-46.74,-2.94
30,0,0,0,0,0,0,0,0,0,0,0,185.91,23.38,22.63,20.63,1.13,66.7,0.26,1.07,-29.34,-1.85,-47.13,-2.97
30,0,0,0,0,0,0,0,0,0,0,0,190.1,23.74,22.8,20.11,1.17,68.59,0.27,1.05,-28.86,-1.82,-45.91,-2.89
30,0,0,0,0,0,0,0,0,0,0,0,87.44,13.39,14.01,18.71,0.78,19.65,0.08,1.14,-28.43,-1.79,-44.18,-2.78
30,0,0,0,0,0,0,0,0,0,0,0,166.96,21.7,21.21,20.11,1.09,56.81,0.23,1.13,-30.3,-1.91,-46.59,-2.93
30,0,0,0,0,0,0,0,0,0,0,0,96.54,14.47,14.84,18.29,0.85,25.67,0.1,1.1,-28.56,-1.8,-42.22,-2.66
30,0,0,0,0,0,0,0,0,0,0,0,229.09,26.9,25.24,19.95,1.3,80.87,0.32,1.06,-29.08,-1.83,-45.42,-2.86
30,0,0,0,0,0,0,0,0,0,0,0,190.1,23.74,22.75,19.77,1.18,65.88,0.26,1.11,-30.01,-1.89,-45.67,-2.88
30,0,0,0,0,0,0,0,0,0,0,0,220.24,26.21,24.74,20.09,1.26,74.76,0.3,1.13,-29.32,-1.85,-46.79,-2.95
30,0,0,0,0,0,0,0,0,0,0,0,195.18,24.17,23.03,19.49,1.21,66.7,0.26,1.12,-29.49,-1.86,-45.37,-2.86
30,0,0,0,0,0,0,0,0,0,0,0,174.28,22.36,21.44,18.68,1.18,60.41,0.24,1.08,-28.5,-1.8,-42.79,-2.7
30,0,0,0,0,0,0,0,0,0,0,0,104.13,15.34,15.58,18.22,0.89,29.86,0.12,1.09,-28.67,-1.81,-42.43,-2.67
30,0,0,0,0,0,0,0,0,0,0,0,170.16,21.99,21.56,20.76,1.07,58.75,0.23,1.13,-30.85,-1.94,-47.99,-3.02
30,0,0,0,0,0,0,0,0,0,0,0,133.47,18.48,18.25,18.54,1.02,39.76,0.16,1.17,-29.04,-1.83,-44.12,-2.78
30,0,0,0,0,0,0,0,0,0,0,0,232.6,27.17,25.62,20.72,1.27,77.68,0.31,1.16,-30.45,-1.92,-47.9,-3.02
30,0,0,0,0,0,0,0,0,0,0,0,196.85,24.31,23.14,19.56,1.22,68.32,0.27,1.1,-29.15,-1.84,-45.52,-2.87
30,0,0,0,0,0,0,0,0,0,0,0,184.17,23.23,22.18,19.14,1.19,63.71,0.25,1.09,-27.89,-1.76,-43.92,-2.77
30,0,0,0,0,0,0,0,0,0,0,0,205.42,25.02,23.75,19.77,1.23,70.47,0.28,1.11,-29.19,-1.84,-46.01,-2.9
30,0,0,0,0,0,0,0,0,0,0,0,222.78,26.41,24.8,19.65,1.29,76.62,0.3,1.1,-28.95,-1.82,-45.72,-2.88
30,0,0,0,0,0,0,0,0,0,0,0,178.45,22.73,21.79,18.83,1.19,61.51,0.24,1.09,-29.19,-1.84,-43.05,-2.71
30,0,0,0,0,0,0,0,0,0,0,0,157.24,20.8,20.17,18.73,1.11,50.88,0.2,1.14,-29.82,-1.88,-43.52,-2.74
30,0,0,0,0,0,0,0,0,0,0,0,189.28,23.67,22.86,20.45,1.15,68.32,0.27,1.06,-29.58,-1.86,-46.93,-2.96
30,0,0,0,0,0,0,0,0,0,0,0,185.1,23.31,22.35,19.49,1.18,67.24,0.27,1.03,-28.35,-1.79,-44.68,-2.81
30,0,0,0,0,0,0,0,0,0,0,0,102.54,15.16,15.18,16.71,0.94,27.94,0.11,1.08,-28.65,-1.8,-39.65,-2.5
30,0,0,0,0,0,0,0,0,0,0,0,186.72,23.45,22.58,20.22,1.15,65.61,0.26,1.1,-29.8,-1.88,-46.89,-2.95
30,0,0,0,0,0,0,0,0,0,0,0,159.59,21.02,20.23,17.99,1.16,51.74,0.21,1.13,-28.93,-1.82,-42.69,-2.69
30,0,0,0,0,0,0,0,0,0,0,0,91.19,13.84,14.36,18.14,0.82,24.68,0.1,1.07,-26.97,-1.7,-41.58,-2.62
30,0,0,0,0,0,0,0,0,0,0,0,187.53,23.52,22.69,20.15,1.16,66.97,0.27,1.07,-29.17,-1.84,-46.55,-2.93
30,0,0,0,0,0,0,0,0,0,0,0,126.36,17.75,17.82,19.42,0.95,41.86,0.17,1.08,-28.65,-1.8,-44.78,-2.82
30,0,0,0,0,0,0,0,0,0,0,0,214.94,25.79,24.58,20.94,1.2,72.89,0.29,1.16,-30.04,-1.89,-48.66,-3.07
30,0,0,0,0,0,0,0,0,0,0,0,117.1,16.77,16.87,18.66,0.94,32.71,0.13,1.17,-29.69,-1.87,-43.52,-2.74
30,0,0,0,0,0,0,0,0,0,0,0,143.69,19.5,19.16,18.83,1.05,50.88,0.2,1.03,-27.74,-1.75,-43.62,-2.75
30,0,0,0,0,0,0,0,0,0,0,0,185.91,23.38,22.47,19.81,1.17,65.34,0.26,1.08,-28.84,-1.82,-45.67,-2.88
30,0,0,0,0,0,0,0,0,0,0,0,208.86,25.3,24.25,20.97,1.18,72.35,0.29,1.13,-30.63,-1.93,-48.18,-3.04
30,0,0,0,0,0,0,0,0,0,0,0,85.96,13.21,13.59,17.28,0.82,19.65,0.08,1.09,-26.41,-1.66,-40.88,-2.58
30,0,0,0,0,0,0,0,0,0,0,0,190.1,23.74,22.75,19.86,1.18,64.8,0.26,1.13,-28.78,-1.81,-46.3,-2.92
30,0,0,0,0,0,0,0,0,0,0,0,211.45,25.51,24.14,19.97,1.24,72.35,0.29,1.12,-29.71,-1.87,-45.96,-2.9
30,0,0,0,0,0,0,0,0,0,0,0,179.25,22.8,22.07,20.27,1.12,61.24,0.24,1.13,-30.3,-1.91,-46.59,-2.93
30,0,0,0,0,0,0,0,0,0,0,0,104.84,15.42,15.71,18.56,0.88,28.9,0.11,1.12,-29.97,-1.89,-43.16,-2.72
30,0,0,0,0,0,0,0,0,0,0,0,194.35,24.1,23.14,20.25,1.17,65.88,0.26,1.15,-29.43,-1.85,-46.79,-2.95
30,0,0,0,0,0,0,0,0,0,0,0,215.82,25.86,24.63,21.01,1.2,74.22,0.29,1.13,-30.54,-1.92,-48.37,-3.05
30,0,0,0,0,0,0,0,0,0,0,0,150.81,20.19,19.81,19.28,1.06,52.02,0.21,1.08,-29.04,-1.83,-45.03,-2.84
30,0,0,0,0,0,0,0,0,0,0,0,73.19,11.61,12.14,16.71,0.76,13.0,0.05,1.08,-26.2,-1.65,-39.93,-2.52
30,0,0,0,0,0,0,0,0,0,0,0,205.42,25.02,23.81,19.95,1.22,71.28,0.28,1.11,-29.75,-1.87,-46.01,-2.9
30,0,0,0,0,0,0,0,0,0,0,0,83.67,12.93,13.31,17.09,0.82,16.89,0.07,1.11,-28.13,-1.77,-40.82,-2.57
30,0,0,0,0,0,0,0,0,0,0,0,105.64,15.51,15.64,17.59,0.92,27.62,0.11,1.14,-28.26,-1.78,-40.98,-2.58
30,0,0,0,0,0,0,0,0,0,0,0,209.72,25.37,24.08,20.02,1.23,70.74,0.28,1.14,-29.49,-1.86,-46.35,-2.92
30,0,0,0,0,0,0,0,0,0,0,0,157.24,20.8,20.05,18.07,1.14,49.45,0.2,1.16,-29.08,-1.83,-42.53,-2.68
30,0,0,0,0,0,0,0,0,0,0,0,185.91,23.38,22.47,19.79,1.17,63.43,0.25,1.13,-29.08,-1.83,-45.77,-2.88
30,0,0,0,0,0,0,0,0,0,0,0,144.41,19.57,19.28,19.21,1.04,48.59,0.19,1.1,-28.93,-1.82,-44.12,-2.78
30,0,0,0,0,0,0,0,0,0,0,0,173.5,22.29,21.5,19.37,1.14,59.03,0.23,1.12,-28.54,-1.8,-44.78,-2.82
30,0,0,0,0,0,0,0,0,0,0,0,157.24,20.8,20.11,18.32,1.13,50.31,0.2,1.15,-29.3,-1.85,-43.16,-2.72
30,0,0,0,0,0,0,0,0,0,0,0,112.49,16.27,16.3,18.07,0.94,30.5,0.12,1.16,-29.34,-1.85,-42.48,-2.68
30,0,0,0,0,0,0,0,0,0,0,0,89.69,13.66,14.01,17.59,0.83,19.65,0.08,1.14,-27.52,-1.73,-42.74,-2.69
30,0,0,0,0,0,0,0,0,0,0,0,165.32,21.55,20.75,18.37,1.16,52.87,0.21,1.16,-29.69,-1.87,-43.26,-2.73
30,0,0,0,0,0,0,0,0,0,0,0,185.1,23.31,22.13,18.27,1.24,65.61,0.26,1.04,-27.41,-1.73,-42.11,-2.65
30,0,0,0,0,0,0,0,0,0,0,0,199.36,24.52,23.14,18.66,1.27,72.35,0.29,1.01,-25.9,-1.63,-42.69,-2.69
30,0,0,0,0,0,0,0,0,0,0,0,243.6,28.0,25.89,18.83,1.41,85.62,0.34,1.02,-27.41,-1.73,-43.62,-2.75
30,0,0,0,0,0,0,0,0,0,0,0,140.45,19.18,18.74,17.79,1.09,51.74,0.21,0.97,-26.0,-1.64,-40.71,-2.56
30,0,0,0,0,0,0,0,0,0,0,0,104.13,15.34,15.04,14.84,1.05,32.71,0.13,0.97,-23.73,-1.49,-34.49,-2.17
30,0,0,0,0,0,0,0,0,0,0,0,169.39,21.92,20.64,15.8,1.34,59.03,0.23,1.02,-24.48,-1.54,-36.12,-2.28
30,0,0,0,0,0,0,0,0,0,0,0,149.97,20.11,19.81,19.42,1.05,51.45,0.2,1.09,-29.25,-1.84,-44.63,-2.81
30,0,0,0,0,0,0,0,0,0,0,0,174.28,22.36,21.56,19.39,1.14,59.31,0.24,1.11,-28.95,-1.82,-44.73,-2.82
30,0,0,0,0,0,0,0,0,0,0,0,217.58,26.0,24.58,20.18,1.25,75.29,0.3,1.1,-30.06,-1.89,-46.55,-2.93
30,0,0,0,0,0,0,0,0,0,0,0,171.05,22.07,21.39,19.56,1.12,58.75,0.23,1.11,-29.36,-1.85,-45.52,-2.87
30,0,0,0,0,0,0,0,0,0,0,0,171.83,22.14,21.33,18.9,1.16,60.41,0.24,1.07,-27.65,-1.74,-43.0,-2.71
30,0,0,0,0,0,0,0,0,0,0,0,153.95,20.49,19.93,18.66,1.1,55.41,0.22,1.02,-26.36,-1.66,-42.95,-2.71
30,0,0,0,0,0,0,0,0,0,0,0,178.45,22.73,21.73,18.59,1.2,63.98,0.25,1.04,-27.48,-1.73,-42.22,-2.66
30,0,0,0,0,0,0,0,0,0,0,0,146.05,19.73,19.4,18.99,1.06,50.31,0.2,1.07,-28.19,-1.78,-44.02,-2.77
30,0,0,0,0,0,0,0,0,0,0,0,104.13,15.34,15.58,18.12,0.89,25.67,0.1,1.18,-29.15,-1.84,-43.16,-2.72
30,0,0,0,0,0,0,0,0,0,0,0,187.53,23.52,22.58,19.72,1.18,64.25,0.25,1.12,-29.12,-1.83,-45.72,-2.88
30,0,0,0,0,0,0,0,0,0,0,0,181.76,23.02,22.07,19.21,1.18,63.98,0.25,1.07,-28.5,-1.8,-43.77,-2.76
30,0,0,0,0,0,0,0,0,0,0,0,229.99,26.97,25.35,20.06,1.29,79.01,0.31,1.1,-29.04,-1.83,-45.91,-2.89
30,0,0,0,0,0,0,0,0,0,0,0,88.19,13.48,13.8,16.98,0.85,20.33,0.08,1.1,-26.99,-1.7,-39.59,-2.49
30,0,0,0,0,0,0,0,0,0,0,0,201.89,24.73,23.42,19.11,1.26,71.28,0.28,1.06,-28.32,-1.78,-43.0,-2.71
30,0,0,0,0,0,0,0,0,0,0,0,96.54,14.47,14.7,17.22,0.89,24.02,0.1,1.12,-27.87,-1.76,-40.93,-2.58
30,0,0,0,0,0,0,0,0,0,0,0,90.44,13.75,14.22,18.12,0.82,18.97,0.08,1.18,-29.12,-1.83,-42.74,-2.69
30,0,0,0,0,0,0,0,0,0,0,0,74.67,11.8,12.36,17.22,0.75,11.56,0.05,1.13,-27.59,-1.74,-40.38,-2.54
30,0,0,0,0,0,0,0,0,0,0,0,133.47,18.48,18.43,19.32,0.98,43.93,0.17,1.1,-28.58,-1.8,-44.53,-2.81
30,0,0,0,0,0,0,0,0,0,0,0,157.24,20.8,20.4,19.74,1.06,52.59,0.21,1.13,-29.91,-1.88,-45.77,-2.88
30,0,0,0,0,0,0,0,0,0,0,0,151.64,20.27,19.81,18.9,1.08,52.59,0.21,1.07,-28.54,-1.8,-43.1,-2.72
30,0,0,0,0,0,0,0,0,0,0,0,112.49,16.27,16.1,16.82,0.99,33.02,0.13,1.08,-27.23,-1.72,-39.65,-2.5
30,0,0,0,0,0,0,0,0,0,0,0,175.97,22.51,21.44,18.02,1.22,64.8,0.26,0.99,-26.13,-1.65,-41.04,-2.59
30,0,0,0,0,0,0,0,0,0,0,0,115.62,16.61,16.36,16.46,1.03,37.95,0.15,1.0,-26.5,-1.67,-38.24,-2.41
30,0,0,0,0,0,0,0,0,0,0,0,58.94,9.71,10.35,15.86,0.69,5.99,0.02,1.03,-25.6,-1.61,-37.39,-2.36
30,0,0,0,0,0,0,0,0,0,0,0,128.0,17.92,17.38,16.38,1.1,42.45,0.17,1.03,-26.27,-1.65,-37.94,-2.39
30,0,0,0,0,0,0,0,0,0,0,0,100.26,14.9,14.84,16.15,0.96,29.54,0.12,1.02,-25.86,-1.63,-37.14,-2.34
30,0,0,0,0,0,0,0,0,0,0,0,66.47,10.73,11.15,15.68,0.75,11.56,0.05,1.0,-26.16,-1.65,-36.51,-2.3
30,0,0,0,0,0,0,0,0,0,0,0,95.77,14.38,14.91,18.87,0.82,24.02,0.1,1.14,-29.97,-1.89,-44.28,-2.79
30,0,0,0,0,0,0,0,0,0,0,0,176.76,22.58,21.84,19.83,1.13,64.25,0.25,1.04,-27.28,-1.72,-45.27,-2.85
30,0,0,0,0,0,0,0,0,0,0,0,187.53,23.52,22.8,20.67,1.13,66.97,0.27,1.08,-29.71,-1.87,-47.61,-3.0
30,0,0,0,0,0,0,0,0,0,0,0,181.76,23.02,22.3,20.45,1.12,67.51,0.27,1.02,-28.63,-1.8,-46.4,-2.92
30,0,0,0,0,0,0,0,0,0,0,0,101.84,15.08,15.31,17.74,0.9,28.26,0.11,1.09,-29.67,-1.87,-41.58,-2.62
30,0,0,0,0,0,0,0,0,0,0,0,164.45,21.47,20.98,19.99,1.08,59.03,0.23,1.06,-28.67,-1.81,-45.62,-2.87
30,0,0,0,0,0,0,0,0,0,0,0,214.94,25.79,24.47,20.43,1.23,76.62,0.3,1.07,-29.12,-1.83,-46.69,-2.94
30,0,0,0,0,0,0,0,0,0,0,0,211.45,25.51,24.41,21.14,1.18,74.22,0.29,1.11,-30.17,-1.9,-48.95,-3.08
30,0,0,0,0,0,0,0,0,0,0,0,221.89,26.34,25.02,20.9,1.23,76.62,0.3,1.12,-30.65,-1.93,-48.71,-3.07
30,0,0,0,0,0,0,0,0,0,0,0,185.1,23.31,22.3,19.16,1.2,66.43,0.26,1.05,-27.65,-1.74,-44.23,-2.79
30,0,0,0,0,0,0,0,0,0,0,0,175.07,22.43,21.56,18.95,1.17,60.69,0.24,1.08,-29.71,-1.87,-44.28,-2.79
30,0,0,0,0,0,0,0,0,0,0,0,210.58,25.44,24.19,20.29,1.22,74.49,0.3,1.08,-28.91,-1.82,-46.69,-2.94
30,0,0,0,0,0,0,0,0,0,0,0,101.84,15.08,15.58,19.11,0.85,26.97,0.11,1.15,-30.97,-1.95,-45.17,-2.85
30,0,0,0,0,0,0,0,0,0,0,0,178.45,22.73,22.01,19.86,1.14,62.34,0.25,1.1,-28.0,-1.76,-46.35,-2.92
30,0,0,0,0,0,0,0,0,0,0,0,194.35,24.1,23.25,20.99,1.14,69.94,0.28,1.08,-29.93,-1.89,-47.9,-3.02
30,0,0,0,0,0,0,0,0,0,0,0,205.42,25.02,24.03,21.26,1.16,71.82,0.28,1.12,-31.06,-1.96,-49.57,-3.12
30,0,0,0,0,0,0,0,0,0,0,0,237.2,27.52,25.84,20.56,1.29,80.6,0.32,1.13,-29.19,-1.84,-48.14,-3.03
30,0,0,0,0,0,0,0,0,0,0,0,141.25,19.26,18.86,18.04,1.08,45.98,0.18,1.1,-28.84,-1.82,-42.11,-2.65
30,0,0,0,0,0,0,0,0,0,0,0,211.45,25.51,24.25,20.47,1.22,73.69,0.29,1.1,-29.19,-1.84,-47.22,-2.97
30,0,0,0,0,0,0,0,0,0,0,0,100.26,14.9,15.18,18.29,0.87,28.26,0.11,1.09,-28.09,-1.77,-41.9,-2.64
30,0,0,0,0,0,0,0,0,0,0,0,142.06,19.34,19.1,19.16,1.03,49.45,0.2,1.06,-29.43,-1.85,-44.58,-2.81
30,0,0,0,0,0,0,0,0,0,0,0,169.39,21.92,21.21,19.28,1.13,59.03,0.23,1.08,-28.11,-1.77,-44.48,-2.8
30,0,0,0,0,0,0,0,0,0,0,0,179.25,22.8,21.79,18.8,1.19,62.06,0.25,1.09,-28.41,-1.79,-43.21,-2.72
30,0,0,0,0,0,0,0,0,0,0,0,98.01,14.64,14.7,16.85,0.91,24.68,0.1,1.11,-28.04,-1.77,-39.59,-2.49
30,0,0,0,0,0,0,0,0,0,0,0,115.62,16.61,16.55,17.64,0.97,33.95,0.13,1.11,-28.67,-1.81,-41.47,-2.61
30,0,0,0,0,0,0,0,0,0,0,0,259.31,29.15,27.03,20.36,1.36,88.79,0.35,1.08,-29.34,-1.85,-46.45,-2.93
30,0,0,0,0,0,0,0,0,0,0,0,166.09,21.62,20.75,18.27,1.17,54.29,0.22,1.13,-29.06,-1.83,-43.21,-2.72
30,0,0,0,0,0,0,0,0,0,0,0,91.95,13.93,14.36,17.89,0.84,23.36,0.09,1.1,-29.56,-1.86,-42.06,-2.65
30,0,0,0,0,0,0,0,0,0,0,0,307.62,32.45,29.52,20.45,1.47,98.85,0.39,1.14,-30.21,-1.9,-47.51,-2.99
