---
name: "SOM Round 2 — 500 samples"
description: Factor-based strategy search Round 2
variables:
    - top
    - Yield
    - ROC
    - EarningsYield
    - RS(6m)
    - ROA
    - ΔROA
    - AccrualRatio
    - ΔLTDebt-to-Assets
    - ΔCurrentRatio
    - ΔOpMgn
    - ΔAssetTurnover
    - annualized
    - mean
    - std
    - sharpe
    - alpha
    - beta
    - var
    - tvar
inputs: 20
outputs: 0
---
30,500,500,500,500,500,500,500,500,500,500,500,324,354,390,507,365,521,479,609
30,500,500,500,500,500,500,500,500,500,500,500,220,233,307,339,233,563,503,680
30,500,500,500,500,500,500,500,500,500,500,500,199,208,285,297,211,507,520,695
30,500,500,500,500,500,500,500,500,500,500,500,311,338,370,497,353,478,490,631
30,500,500,500,500,500,500,500,500,500,500,500,351,380,368,565,397,492,553,641
30,500,500,500,500,500,500,500,500,500,500,500,316,343,360,513,361,464,523,629
30,500,500,500,500,500,500,500,500,500,500,500,359,387,355,586,410,450,561,656
30,500,500,500,500,500,500,500,500,500,500,500,219,232,300,339,234,549,488,676
30,500,500,500,500,500,500,500,500,500,500,500,265,286,336,423,280,643,484,638
30,500,500,500,500,500,500,500,500,500,500,500,258,276,305,429,278,563,556,670
30,500,500,500,500,500,500,500,500,500,500,500,317,347,394,492,356,535,448,601
30,500,500,500,500,500,500,500,500,500,500,500,307,335,382,481,346,507,486,616
30,500,500,500,500,500,500,500,500,500,500,500,222,235,292,348,237,549,509,692
30,500,500,500,500,500,500,500,500,500,500,500,264,282,302,439,285,563,509,685
30,500,500,500,500,500,500,500,500,500,500,500,387,417,377,616,437,478,522,641
30,500,500,500,500,500,500,500,500,500,500,500,255,273,301,423,275,563,543,680
30,500,500,500,500,500,500,500,500,500,500,500,253,271,313,413,269,590,487,671
30,500,500,500,500,500,500,500,500,500,500,500,204,216,303,302,215,563,549,675
30,500,500,500,500,500,500,500,500,500,500,500,345,375,385,544,386,535,512,620
30,500,500,500,500,500,500,500,500,500,500,500,212,225,315,315,222,590,436,673
30,500,500,500,500,500,500,500,500,500,500,500,326,354,368,523,369,492,512,639
30,500,500,500,500,500,500,500,500,500,500,500,248,264,294,408,269,535,563,703
30,500,500,500,500,500,500,500,500,500,500,500,356,382,332,596,413,382,621,678
30,500,500,500,500,500,500,500,500,500,500,500,227,238,246,388,255,395,628,756
30,500,500,500,500,500,500,500,500,500,500,500,205,214,252,325,224,436,644,741
30,500,500,500,500,500,500,500,500,500,500,500,208,216,244,334,232,382,605,743
30,500,500,500,500,500,500,500,500,500,500,500,260,275,262,460,292,423,633,745
30,500,500,500,500,500,500,500,500,500,500,500,215,224,246,353,239,395,620,755
30,500,500,500,500,500,500,500,500,500,500,500,259,276,298,434,284,507,554,690
30,500,500,500,500,500,500,500,500,500,500,500,357,389,408,550,411,450,570,596
30,500,500,500,500,500,500,500,500,500,500,500,373,403,384,591,422,492,571,608
30,500,500,500,500,500,500,500,500,500,500,500,239,256,322,378,266,478,571,679
30,500,500,500,500,500,500,500,500,500,500,500,262,282,321,429,288,521,460,668
30,500,500,500,500,500,500,500,500,500,500,500,294,321,374,465,341,423,512,614
30,500,500,500,500,500,500,500,500,500,500,500,323,354,410,497,376,436,489,590
30,500,500,500,500,500,500,500,500,500,500,500,372,404,406,576,422,492,488,595
30,500,500,500,500,500,500,500,500,500,500,500,394,425,404,606,440,535,456,590
30,500,500,500,500,500,500,500,500,500,500,500,307,334,373,486,351,464,492,619
30,500,500,500,500,500,500,500,500,500,500,500,355,384,370,570,398,507,458,616
30,500,500,500,500,500,500,500,500,500,500,500,308,336,379,486,354,450,551,612
30,500,500,500,500,500,500,500,500,500,500,500,240,256,301,388,262,507,555,686
30,500,500,500,500,500,500,500,500,500,500,500,271,291,319,444,291,590,569,657
30,500,500,500,500,500,500,500,500,500,500,500,245,263,329,388,270,507,575,665
30,500,500,500,500,500,500,500,500,500,500,500,259,281,349,408,281,576,496,646
30,500,500,500,500,500,500,500,500,500,500,500,283,304,320,470,309,549,523,670
30,500,500,500,500,500,500,500,500,500,500,500,280,300,306,476,306,535,514,687
30,500,500,500,500,500,500,500,500,500,500,500,355,386,395,555,399,521,526,594
30,500,500,500,500,500,500,500,500,500,500,500,242,259,313,388,264,521,550,681
